lat,lon,name,admin1,admin2,cc
40.9139,-74.5863,Wharton,Morris,07885,US
40.8004,-74.5718,Brookside,Morris,07926,US
40.8223,-74.4569,Cedar Knolls,Morris,07927,US
40.7305,-74.4017,Chatham,Morris,07928,US
40.7892,-74.6776,Chester,Morris,07930,US
40.7757,-74.3928,Florham Park,Morris,07932,US
40.6877,-74.4681,Gillette,Morris,07933,US
40.7416,-74.4517,Green Village,Morris,07935,US
40.8192,-74.3636,East Hanover,Morris,07936,US
40.7599,-74.4179,Madison,Morris,07940,US
40.7789,-74.6,Mendham,Morris,07945,US
40.6727,-74.5183,Millington,Morris,07946,US
40.8445,-74.4824,Morris Plains,Morris,07950,US
40.7952,-74.4873,Morristown,Morris,07960,US
40.7797,-74.4428,Morristown,Morris,07961,US
40.8673,-74.5783,Morristown,Morris,07962,US
40.7968,-74.4815,Morristown,Morris,07963,US
40.8055,-74.5738,Mount Freedom,Morris,07970,US
40.7347,-74.4845,New Vernon,Morris,07976,US
40.6774,-74.4968,Stirling,Morris,07980,US
40.8219,-74.42,Whippany,Morris,07981,US
40.8673,-74.5783,Whippany,Morris,07999,US
39.7552,-74.247,Barnegat,Ocean,08005,US
39.7512,-74.1146,Barnegat Light,Ocean,08006,US
39.6411,-74.1922,Beach Haven,Ocean,08008,US
39.705,-74.2604,Manahawkin,Ocean,08050,US
39.5881,-74.3646,Tuckerton,Ocean,08087,US
39.6627,-74.2885,West Creek,Ocean,08092,US
40.121,-74.3017,Jackson,Ocean,08527,US
40.0713,-74.5067,New Egypt,Ocean,08533,US
40.085,-74.2042,Lakewood,Ocean,08701,US
39.9093,-74.1549,Bayville,Ocean,08721,US
39.9302,-74.1961,Beachwood,Ocean,08722,US
40.0389,-74.1109,Brick,Ocean,08723,US
40.0874,-74.1152,Brick,Ocean,08724,US
39.8444,-74.1973,Forked River,Ocean,08731,US
39.9432,-74.1468,Island Heights,Ocean,08732,US
40.0263,-74.3254,Lakehurst,Ocean,08733,US
39.862,-74.1668,Lanoka Harbor,Ocean,08734,US
39.9775,-74.0704,Lavallette,Ocean,08735,US
40.0261,-74.0562,Mantoloking,Ocean,08738,US
40.0026,-74.0604,Normandy Beach,Ocean,08739,US
39.926,-74.1351,Ocean Gate,Ocean,08740,US
39.9347,-74.168,Pine Beach,Ocean,08741,US
40.0806,-74.0595,Point Pleasant Beach,Ocean,08742,US
39.9466,-74.0765,Seaside Heights,Ocean,08751,US
39.9222,-74.0795,Seaside Park,Ocean,08752,US
39.9771,-74.1565,Toms River,Ocean,08753,US
40.0008,-74.2493,Toms River,Ocean,08754,US
39.9999,-74.2228,Toms River,Ocean,08755,US
39.788,-74.1911,Toms River,Ocean,08756,US
39.9715,-74.2512,Toms River,Ocean,08757,US
39.7896,-74.1954,Waretown,Ocean,08758,US
39.951,-74.3607,Whiting,Ocean,08759,US
40.8789,-74.1425,Clifton,Passaic,07011,US
40.8488,-74.1612,Clifton,Passaic,07012,US
40.8693,-74.1711,Clifton,Passaic,07013,US
40.8344,-74.1377,Clifton,Passaic,07014,US
40.8584,-74.1638,Clifton,Passaic,07015,US
40.8601,-74.1283,Passaic,Passaic,07055,US
41.0128,-74.3338,Bloomingdale,Passaic,07403,US
41.0301,-74.2965,Haskell,Passaic,07420,US
41.1709,-74.3686,Hewitt,Passaic,07421,US
40.8835,-74.2144,Little Falls,Passaic,07424,US
41.0647,-74.4359,Newfoundland,Passaic,07435,US
41.0302,-74.5198,Oak Ridge,Passaic,07438,US
40.9993,-74.2876,Pompton Lakes,Passaic,07442,US
41.0928,-74.2659,Ringwood,Passaic,07456,US
41.0544,-74.279,Wanaque,Passaic,07465,US
40.9471,-74.2466,Wayne,Passaic,07470,US
40.9481,-74.245,Wayne,Passaic,07474,US
41.0915,-74.375,West Milford,Passaic,07480,US
40.9143,-74.1671,Paterson,Passaic,07501,US
40.9199,-74.1932,Paterson,Passaic,07502,US
40.897,-74.1573,Paterson,Passaic,07503,US
40.9122,-74.1452,Paterson,Passaic,07504,US
40.9166,-74.174,Paterson,Passaic,07505,US
40.9564,-74.1569,Hawthorne,Passaic,07506,US
40.9493,-74.1538,Hawthorne,Passaic,07507,US
40.9457,-74.1826,Haledon,Passaic,07508,US
40.9168,-74.1718,Paterson,Passaic,07509,US
40.9168,-74.1718,Paterson,Passaic,07510,US
41.0114,-74.3048,Totowa,Passaic,07511,US
40.9048,-74.2168,Totowa,Passaic,07512,US
40.907,-74.1529,Paterson,Passaic,07513,US
40.9248,-74.1467,Paterson,Passaic,07514,US
40.9252,-74.1781,Paterson,Passaic,07522,US
40.9309,-74.1555,Paterson,Passaic,07524,US
41.0114,-74.3048,Paterson,Passaic,07533,US
40.9357,-74.1863,Haledon,Passaic,07538,US
41.0114,-74.3048,Paterson,Passaic,07543,US
41.0114,-74.3048,Paterson,Passaic,07544,US
39.5591,-75.3506,Alloway,Salem,08001,US
39.6815,-75.4934,Deepwater,Salem,08023,US
39.4716,-75.4902,Hancocks Bridge,Salem,08038,US
39.7435,-75.412,Pedricktown,Salem,08067,US
39.6994,-75.4495,Penns Grove,Salem,08069,US
39.6491,-75.5155,Pennsville,Salem,08070,US
39.5459,-75.4124,Quinton,Salem,08072,US
39.5591,-75.4521,Salem,Salem,08079,US
39.6457,-75.3248,Woodstown,Salem,08098,US
39.5691,-75.163,Elmer,Salem,08318,US
39.4998,-75.082,Norma,Salem,08347,US
40.6318,-74.5105,Warren,Somerset County,07059,US
40.6789,-74.5605,Basking Ridge,Somerset County,07920,US
40.6571,-74.6432,Bedminster,Somerset County,07921,US
40.7225,-74.5778,Bernardsville,Somerset County,07924,US
40.6996,-74.6536,Far Hills,Somerset County,07931,US
40.7219,-74.6707,Gladstone,Somerset County,07934,US
40.6554,-74.5862,Liberty Corner,Somerset County,07938,US
40.6674,-74.5539,Lyons,Somerset County,07939,US
40.7079,-74.6541,Peapack,Somerset County,07977,US
40.6425,-74.6396,Pluckemin,Somerset County,07978,US
40.4483,-74.6557,Belle Mead,Somerset County,08502,US
40.4076,-74.7027,Blawenburg,Somerset County,08504,US
40.3828,-74.6096,Kingston,Somerset County,08528,US
40.401,-74.64,Rocky Hill,Somerset County,08553,US
40.4173,-74.6938,Skillman,Somerset County,08558,US
40.5681,-74.5397,Bound Brook,Somerset County,08805,US
40.5904,-74.6267,Bridgewater,Somerset County,08807,US
40.517,-74.6843,Flagtown,Somerset County,08821,US
40.4421,-74.5369,Franklin Park,Somerset County,08823,US
40.5399,-74.5934,Manville,Somerset County,08835,US
40.6,-74.5572,Martinsville,Somerset County,08836,US
40.4775,-74.6272,Hillsborough,Somerset County,08844,US
40.5293,-74.7401,Neshanic Station,Somerset County,08853,US
40.5711,-74.6377,Raritan,Somerset County,08869,US
40.5007,-74.5013,Somerset,Somerset County,08873,US
40.4976,-74.4885,Somerset,Somerset County,08875,US
40.588,-74.6874,Somerville,Somerset County,08876,US
40.5523,-74.5311,South Bound Brook,Somerset County,08880,US
40.5361,-74.5789,Zarephath,Somerset County,08890,US
41.1164,-74.5865,Franklin,Sussex,07416,US
41.2356,-74.4885,Glenwood,Sussex,07418,US
41.1467,-74.5874,Hamburg,Sussex,07419,US
41.1826,-74.4564,Highland Lakes,Sussex,07422,US
41.2065,-74.5381,Mc Afee,Sussex,07428,US
41.0767,-74.5982,Ogdensburg,Sussex,07439,US
41.0992,-74.5283,Stockholm,Sussex,07460,US
41.2292,-74.5992,Sussex,Sussex,07461,US
41.185,-74.5332,Vernon,Sussex,07462,US
40.9614,-74.7524,Andover,Sussex,07821,US
41.1451,-74.6848,Augusta,Sussex,07822,US
41.1705,-74.75,Branchville,Sussex,07826,US
41.3023,-74.754,Montague,Sussex,07827,US
41.1283,-74.679,Glasser,Sussex,07837,US
40.974,-74.821,Greendell,Sussex,07839,US
40.939,-74.6616,Hopatcong,Sussex,07843,US
41.0761,-74.6912,Lafayette,Sussex,07848,US
41.2299,-74.8466,Layton,Sussex,07851,US
41.0559,-74.8629,Middleville,Sussex,07855,US
41.0695,-74.8069,Newton,Sussex,07860,US
41.0277,-74.6407,Sparta,Sussex,07871,US
40.9217,-74.7004,Stanhope,Sussex,07874,US
41.0439,-74.872,Stillwater,Sussex,07875,US
41.1029,-74.8508,Swartswood,Sussex,07877,US
40.9559,-74.7881,Tranquility,Sussex,07879,US
41.1256,-74.9177,Wallpack Center,Sussex,07881,US
41.1465,-74.7524,Branchville,Sussex,07890,US
40.6554,-74.3057,Cranford,Union County,07016,US
40.6419,-74.3868,Fanwood,Union County,07023,US
40.6512,-74.3239,Garwood,Union County,07027,US
40.6759,-74.2944,Kenilworth,Union County,07033,US
40.6354,-74.2556,Linden,Union County,07036,US
40.6152,-74.415,Plainfield,Union County,07060,US
40.6657,-74.2997,Plainfield,Union County,07061,US
40.6323,-74.3997,Plainfield,Union County,07062,US
40.6048,-74.4427,Plainfield,Union County,07063,US
40.6087,-74.2819,Rahway,Union County,07065,US
40.6203,-74.3106,Clark,Union County,07066,US
40.6378,-74.4514,Watchung,Union County,07069,US
40.6379,-74.3682,Scotch Plains,Union County,07076,US
40.7015,-74.3227,Springfield,Union County,07081,US
40.6952,-74.2677,Union,Union County,07083,US
40.7179,-74.2829,Vauxhall,Union County,07088,US
40.6479,-74.3451,Westfield,Union County,07090,US
40.6657,-74.2997,Westfield,Union County,07091,US
40.6785,-74.3588,Mountainside,Union County,07092,US
40.6717,-74.2043,Elizabeth,Union County,07201,US
40.6565,-74.2215,Elizabeth,Union County,07202,US
40.653,-74.261,Roselle,Union County,07203,US
40.6651,-74.267,Roselle Park,Union County,07204,US
40.6968,-74.2281,Hillside,Union County,07205,US
40.6532,-74.1925,Elizabeth,Union County,07206,US
40.664,-74.2107,Elizabeth,Union County,07207,US
40.6747,-74.2239,Elizabeth,Union County,07208,US
40.7149,-74.3642,Summit,Union County,07901,US
40.7156,-74.3647,Summit,Union County,07902,US
40.6752,-74.4346,Berkeley Heights,Union County,07922,US
40.7004,-74.4023,New Providence,Union County,07974,US
40.8696,-74.8497,Allamuchy,Warren,07820,US
40.8308,-75.0503,Belvidere,Warren,07823,US
40.9674,-74.9651,Blairstown,Warren,07825,US
40.8434,-74.9859,Buttzville,Warren,07829,US
40.7394,-74.9448,Changewater,Warren,07831,US
40.9388,-75.055,Columbia,Warren,07832,US
40.8929,-75.0646,Delaware,Warren,07833,US
40.852,-74.9418,Great Meadows,Warren,07838,US
40.8529,-74.8343,Hackettstown,Warren,07840,US
40.9197,-74.9846,Hope,Warren,07844,US
40.9645,-74.8785,Johnsonburg,Warren,07846,US
40.8105,-75.0019,Oxford,Warren,07863,US
40.7906,-74.9167,Port Murray,Warren,07865,US
40.8648,-74.897,Vienna,Warren,07880,US
40.7582,-74.9914,Washington,Warren,07882,US
40.695,-75.0281,Asbury,Warren,08802,US
40.732,-75.0516,Broadway,Warren,08808,US
40.7079,-75.1507,Phillipsburg,Warren,08865,US
40.6937,-75.111,Stewartsville,Warren,08886,US
42.4561,-73.9277,Alcove,Albany,012007,US
42.7063,-74.0193,Altamont,Albany,012009,US
42.6108,-74.1466,Berne,Albany,012023,US
42.5759,-73.964,Clarksville,Albany,012041,US
42.4757,-73.7977,Coeymans,Albany,012045,US
42.4865,-73.9206,Coeymans Hollow,Albany,012046,US
42.7754,-73.7124,Cohoes,Albany,012047,US
42.6158,-73.8373,Delmar,Albany,012054,US
42.6149,-73.9708,Dormansville,Albany,012055,US
42.6191,-74.0555,East Berne,Albany,012059,US
42.555,-73.9237,Feura Bush,Albany,012067,US
42.5971,-73.7959,Glenmont,Albany,012077,US
42.6973,-73.8975,Guilderland,Albany,012084,US
42.6948,-73.9053,Guilderland Center,Albany,012085,US
42.66,-74.1168,Knox,Albany,012107,US
42.7462,-73.763,Latham,Albany,012110,US
42.4515,-74.1315,Medusa,Albany,012120,US
42.725,-73.7643,Newtonville,Albany,012128,US
42.4754,-73.822,Ravena,Albany,012143,US
42.5133,-74.1474,Rensselaerville,Albany,012147,US
42.5486,-73.8129,Selkirk,Albany,012158,US
42.6485,-73.8711,Slingerlands,Albany,012159,US
42.5317,-73.8473,South Bethlehem,Albany,012161,US
42.746,-73.6943,Troy,Albany,012183,US
42.6431,-73.9448,Voorheesville,Albany,012186,US
42.7298,-73.7123,Watervliet,Albany,012189,US
42.5156,-74.0394,Westerlo,Albany,012193,US
42.6526,-73.7562,Albany,Albany,012201,US
42.6413,-73.7641,Albany,Albany,012202,US
42.7003,-73.8575,Albany,Albany,012203,US
42.6847,-73.7354,Albany,Albany,012204,US
42.7198,-73.8207,Albany,Albany,012205,US
42.6683,-73.7744,Albany,Albany,012206,US
42.6526,-73.7562,Albany,Albany,012207,US
42.656,-73.7964,Albany,Albany,012208,US
42.6417,-73.7854,Albany,Albany,012209,US
42.6568,-73.7605,Albany,Albany,012210,US
42.713,-73.7739,Albany,Albany,012211,US
42.7168,-73.8104,Albany,Albany,012212,US
42.6526,-73.7562,Albany,Albany,012214,US
42.6526,-73.7562,Albany,Albany,012220,US
42.6853,-73.8253,Albany,Albany,012222,US
42.6526,-73.7562,Albany,Albany,012223,US
42.6526,-73.7562,Albany,Albany,012224,US
42.6526,-73.7562,Albany,Albany,012225,US
42.6526,-73.7562,Albany,Albany,012226,US
42.6526,-73.7562,Albany,Albany,012227,US
42.6526,-73.7562,Albany,Albany,012228,US
42.6526,-73.7562,Albany,Albany,012229,US
42.6526,-73.7562,Albany,Albany,012230,US
42.6526,-73.7562,Albany,Albany,012231,US
42.6526,-73.7562,Albany,Albany,012232,US
42.6526,-73.7562,Albany,Albany,012233,US
42.6526,-73.7562,Albany,Albany,012234,US
42.6526,-73.7562,Albany,Albany,012235,US
42.6526,-73.7562,Albany,Albany,012236,US
42.6526,-73.7562,Albany,Albany,012237,US
42.6526,-73.7562,Albany,Albany,012238,US
42.6526,-73.7562,Albany,Albany,012239,US
42.6526,-73.7562,Albany,Albany,012240,US
42.6526,-73.7562,Albany,Albany,012241,US
42.6526,-73.7562,Albany,Albany,012242,US
42.6526,-73.7562,Albany,Albany,012243,US
42.6526,-73.7562,Albany,Albany,012244,US
42.6526,-73.7562,Albany,Albany,012245,US
42.6471,-73.7503,Albany,Albany,012246,US
42.6526,-73.7562,Albany,Albany,012247,US
42.6526,-73.7562,Albany,Albany,012248,US
42.6526,-73.7562,Albany,Albany,012249,US
42.6526,-73.7562,Albany,Albany,012250,US
42.6526,-73.7562,Albany,Albany,012252,US
42.6526,-73.7562,Albany,Albany,012255,US
42.6526,-73.7562,Albany,Albany,012256,US
42.6526,-73.7562,Albany,Albany,012257,US
42.6526,-73.7562,Albany,Albany,012260,US
42.6526,-73.7562,Albany,Albany,012261,US
42.6526,-73.7562,Albany,Albany,012288,US
42.4563,-74.242,Preston Hollow,Albany,012469,US
42.4743,-78.2474,Centerville,Allegany,014029,US
42.0737,-78.0594,Allentown,Allegany,014707,US
42.0126,-78.0578,Alma,Allegany,014708,US
42.3263,-77.9947,Angelica,Allegany,014709,US
42.32,-78.0943,Belfast,Allegany,014711,US
42.2855,-78.2312,Black Creek,Allegany,014714,US
42.0704,-78.1448,Bolivar,Allegany,014715,US
42.364,-78.184,Caneadea,Allegany,014717,US
42.0137,-78.2648,Ceres,Allegany,014721,US
42.1882,-78.2751,Cuba,Allegany,014727,US
42.4508,-78.1043,Fillmore,Allegany,014735,US
42.1907,-78.1359,Friendship,Allegany,014739,US
42.4228,-78.2063,Houghton,Allegany,014744,US
42.4777,-78.1403,Hume,Allegany,014745,US
42.0319,-78.2097,Little Genesee,Allegany,014754,US
42.1144,-78.1681,Richburg,Allegany,014774,US
42.3923,-78.2536,Rushford,Allegany,014777,US
42.1227,-78.2213,West Clarksville,Allegany,014786,US
42.2534,-77.7893,Alfred,Allegany,014802,US
42.2558,-77.7781,Alfred Station,Allegany,014803,US
42.316,-77.778,Almond,Allegany,014804,US
42.1575,-77.792,Andover,Allegany,014806,US
42.2334,-78.011,Belmont,Allegany,014813,US
42.4585,-77.7954,Canaseraga,Allegany,014822,US
42.1697,-77.99,Scio,Allegany,014880,US
42.4773,-77.889,Swain,Allegany,014884,US
42.1108,-77.9419,Wellsville,Allegany,014895,US
42.0456,-77.8106,Whitesville,Allegany,014897,US
40.8222,-73.9217,Bronx,Bronx,010451,US
40.8376,-73.9216,Bronx,Bronx,010452,US
40.852,-73.9129,Bronx,Bronx,010453,US
40.8085,-73.9198,Bronx,Bronx,010454,US
40.8153,-73.9072,Bronx,Bronx,010455,US
40.8316,-73.9099,Bronx,Bronx,010456,US
40.8486,-73.8999,Bronx,Bronx,010457,US
40.8633,-73.8895,Bronx,Bronx,010458,US
40.8247,-73.894,Bronx,Bronx,010459,US
40.8409,-73.8794,Bronx,Bronx,010460,US
40.8465,-73.841,Bronx,Bronx,010461,US
40.8434,-73.8602,Bronx,Bronx,010462,US
40.8798,-73.9067,Bronx,Bronx,010463,US
40.8469,-73.7874,Bronx,Bronx,010464,US
40.8261,-73.8196,Bronx,Bronx,010465,US
40.8904,-73.8503,Bronx,Bronx,010466,US
40.8737,-73.8712,Bronx,Bronx,010467,US
40.8662,-73.9003,Bronx,Bronx,010468,US
40.8702,-73.8495,Bronx,Bronx,010469,US
40.9,-73.8622,Bronx,Bronx,010470,US
40.9011,-73.9053,Bronx,Bronx,010471,US
40.8295,-73.8716,Bronx,Bronx,010472,US
40.8194,-73.8606,Bronx,Bronx,010473,US
40.8139,-73.8841,Bronx,Bronx,010474,US
40.8729,-73.8278,Bronx,Bronx,010475,US
42.0805,-76.0973,Bible School Park,Broome,013737,US
42.2568,-75.9087,Castle Creek,Broome,013744,US
42.1738,-75.8728,Chenango Bridge,Broome,013745,US
42.2778,-75.8462,Chenango Forks,Broome,013746,US
42.0454,-75.8076,Conklin,Broome,013748,US
42.0156,-75.7905,Corbettsville,Broome,013749,US
42.0666,-75.4287,Deposit,Broome,013754,US
42.1506,-76.0551,Endicott,Broome,013760,US
42.0984,-76.0494,Endicott,Broome,013761,US
42.1129,-76.021,Endwell,Broome,013762,US
42.0984,-76.0494,Endicott,Broome,013763,US
42.2573,-75.9805,Glen Aubrey,Broome,013777,US
42.1823,-75.6545,Harpursville,Broome,013787,US
42.1267,-75.9685,Johnson City,Broome,013790,US
42.4028,-76.0366,Killawog,Broome,013794,US
42.0695,-75.7967,Kirkwood,Broome,013795,US
42.3409,-76.0302,Lisle,Broome,013797,US
42.2538,-76.0464,Maine,Broome,013802,US
42.1625,-75.5484,Nineveh,Broome,013813,US
42.1121,-75.6396,Ouaquaga,Broome,013826,US
42.1958,-75.7591,Port Crane,Broome,013833,US
42.2147,-75.7277,Tunnel,Broome,013848,US
42.0771,-76.0118,Vestal,Broome,013850,US
42.0851,-76.0538,Vestal,Broome,013851,US
42.3384,-75.9522,Whitney Point,Broome,013862,US
42.0759,-75.6405,Windsor,Broome,013865,US
42.1463,-75.8865,Binghamton,Broome,013901,US
42.1054,-75.8876,Binghamton,Broome,013902,US
42.0811,-75.8977,Binghamton,Broome,013903,US
42.1171,-75.8653,Binghamton,Broome,013904,US
42.1151,-75.9309,Binghamton,Broome,013905,US
42.4086,-78.9844,Dayton,Cattaraugus,014041,US
42.4926,-78.4793,Delevan,Cattaraugus,014042,US
42.4276,-78.3608,Farmersville Station,Cattaraugus,014060,US
42.4897,-78.3501,Freedom,Cattaraugus,014065,US
42.4712,-78.9339,Gowanda,Cattaraugus,014070,US
42.4083,-78.5059,Machias,Cattaraugus,014101,US
42.4723,-78.9981,Perrysburg,Cattaraugus,014129,US
42.4891,-78.367,Sandusky,Cattaraugus,014133,US
42.3718,-79.0501,South Dayton,Cattaraugus,014138,US
42.5093,-78.9995,Versailles,Cattaraugus,014168,US
42.4315,-78.628,West Valley,Cattaraugus,014171,US
42.5247,-78.4755,Yorkshire,Cattaraugus,014173,US
42.0918,-78.4999,Allegany,Cattaraugus,014706,US
42.3333,-78.8885,Cattaraugus,Cattaraugus,014719,US
42.2625,-79.022,Conewango Valley,Cattaraugus,014726,US
42.3971,-78.7432,East Otto,Cattaraugus,014729,US
42.1747,-78.9473,East Randolph,Cattaraugus,014730,US
42.2959,-78.6606,Ellicottville,Cattaraugus,014731,US
42.3388,-78.44,Franklinville,Cattaraugus,014737,US
42.2083,-78.6208,Great Valley,Cattaraugus,014741,US
42.1979,-78.4159,Hinsdale,Cattaraugus,014743,US
42.145,-78.6466,Kill Buck,Cattaraugus,014748,US
42.2983,-79.0062,Leon,Cattaraugus,014751,US
42.0639,-78.632,Limestone,Cattaraugus,014753,US
42.2541,-78.8093,Little Valley,Cattaraugus,014755,US
42.0821,-78.426,Olean,Cattaraugus,014760,US
42.3575,-78.8073,Otto,Cattaraugus,014766,US
42.0273,-78.3314,Portville,Cattaraugus,014770,US
42.1631,-78.96,Randolph,Cattaraugus,014772,US
42.2701,-78.6847,Saint Bonaventure,Cattaraugus,014778,US
42.1604,-78.7304,Salamanca,Cattaraugus,014779,US
42.082,-78.9177,Steamburg,Cattaraugus,014783,US
42.0621,-78.378,Westons Mills,Cattaraugus,014788,US
42.93,-76.5626,Auburn,Cayuga,013021,US
42.9317,-76.5661,Auburn,Cayuga,013022,US
43.1634,-76.5096,Auburn,Cayuga,013024,US
42.7472,-76.6775,Aurora,Cayuga,013026,US
43.1794,-76.5648,Cato,Cayuga,013033,US
42.9142,-76.7024,Cayuga,Cayuga,013034,US
42.6746,-76.5418,Genoa,Cayuga,013071,US
42.6635,-76.6216,King Ferry,Cayuga,013081,US
42.6558,-76.4154,Locke,Cayuga,013092,US
43.2661,-76.6289,Martville,Cayuga,013111,US
43.1656,-76.5369,Meridian,Cayuga,013113,US
43.0101,-76.7033,Montezuma,Cayuga,013117,US
42.7355,-76.399,Moravia,Cayuga,013118,US
42.7421,-76.6285,Poplar Ridge,Cayuga,013139,US
43.0427,-76.6449,Port Byron,Cayuga,013140,US
42.7708,-76.5862,Scipio Center,Cayuga,013147,US
43.3296,-76.6747,Sterling,Cayuga,013156,US
42.8335,-76.674,Union Springs,Cayuga,013160,US
43.0489,-76.5425,Weedsport,Cayuga,013166,US
42.4877,-79.3283,Dunkirk,Chautauqua,014048,US
42.4482,-79.1607,Forestville,Chautauqua,014062,US
42.4333,-79.3339,Fredonia,Chautauqua,014063,US
42.5739,-79.0596,Irving,Chautauqua,014081,US
42.489,-79.239,Sheridan,Chautauqua,014135,US
42.5357,-79.1628,Silver Creek,Chautauqua,014136,US
42.4511,-79.4154,Van Buren Point,Chautauqua,014166,US
42.0928,-79.244,Jamestown,Chautauqua,014701,US
42.097,-79.2353,Jamestown,Chautauqua,014702,US
42.1084,-79.4056,Ashville,Chautauqua,014710,US
42.1513,-79.3581,Bemus Point,Chautauqua,014712,US
42.394,-79.4344,Brocton,Chautauqua,014716,US
42.3504,-79.2993,Cassadaga,Chautauqua,014718,US
42.1095,-79.2831,Celoron,Chautauqua,014720,US
42.2098,-79.4667,Chautauqua,Chautauqua,014722,US
42.3127,-79.1203,Cherry Creek,Chautauqua,014723,US
42.0557,-79.6685,Clymer,Chautauqua,014724,US
42.2394,-79.4193,Dewittville,Chautauqua,014728,US
42.2291,-79.1135,Ellington,Chautauqua,014732,US
42.1239,-79.1895,Falconer,Chautauqua,014733,US
42.1204,-79.7349,Findley Lake,Chautauqua,014736,US
42.0528,-79.1318,Frewsburg,Chautauqua,014738,US
42.2147,-79.1649,Gerry,Chautauqua,014740,US
42.1205,-79.3096,Greenhurst,Chautauqua,014742,US
42.1508,-79.0964,Kennedy,Chautauqua,014747,US
42.0973,-79.3291,Lakewood,Chautauqua,014750,US
42.3524,-79.3235,Lily Dale,Chautauqua,014752,US
42.1967,-79.4239,Maple Springs,Chautauqua,014756,US
42.2409,-79.4963,Mayville,Chautauqua,014757,US
42.0126,-79.4495,Niobe,Chautauqua,014758,US
42.057,-79.4815,Panama,Chautauqua,014767,US
42.3858,-79.4589,Portland,Chautauqua,014769,US
42.2482,-79.7121,Ripley,Chautauqua,014775,US
42.1631,-79.5857,Sherman,Chautauqua,014781,US
42.2455,-79.2673,Sinclairville,Chautauqua,014782,US
42.3182,-79.3758,Stockton,Chautauqua,014784,US
42.1557,-79.4122,Stow,Chautauqua,014785,US
42.322,-79.5726,Westfield,Chautauqua,014787,US
42.1455,-76.9527,Big Flats,Chemung,014814,US
42.1939,-76.7361,Breesport,Chemung,014816,US
42.0392,-76.6202,Chemung,Chemung,014825,US
42.1859,-76.6819,Erin,Chemung,014838,US
42.1805,-76.8345,Horseheads,Chemung,014845,US
42.0694,-76.693,Lowman,Chemung,014861,US
42.2581,-76.8392,Millport,Chemung,014864,US
42.0419,-76.8815,Pine City,Chemung,014871,US
42.2348,-76.8652,Pine Valley,Chemung,014872,US
42.2085,-76.5717,Van Etten,Chemung,014889,US
42.0273,-76.7723,Wellsburg,Chemung,014894,US
42.1008,-76.812,Elmira,Chemung,014901,US
42.1473,-76.7509,Elmira,Chemung,014902,US
42.1198,-76.8877,Elmira,Chemung,014903,US
42.0729,-76.8037,Elmira,Chemung,014904,US
42.0869,-76.8397,Elmira,Chemung,014905,US
